,url,prix,adresse,surface,Etat neuf ou ancien,Nombre de chambres,Nombre de SDB,Nombre de séjour,Description
0,https://www.zoopla.co.uk//for-sale/details/54148027?search_identifier=691dd6c574d8e7b247dace490616d560,"£475,000","Nimrod Road, London SW16",NA,A,2,1,1,2 bed flat for sale
1,https://www.zoopla.co.uk//for-sale/details/54147947?search_identifier=691dd6c574d8e7b247dace490616d560,"£250,000","Spottiswood Close, Harry Close, Croydon CR0",NA,A,1,NA,NA,1 bed flat for sale
2,https://www.zoopla.co.uk//new-homes/details/54147895?search_identifier=691dd6c574d8e7b247dace490616d560,"£485,000","Plot 123, Grand Union Canal, West Drayton UB8",NA,N,3,2,NA,3 bed flat for sale
3,https://www.zoopla.co.uk//new-homes/details/54147905?search_identifier=691dd6c574d8e7b247dace490616d560,"£121,250","Plot 123, Grand Union Canal, West Drayton UB8",NA,N,3,2,NA,3 bed flat for sale
4,https://www.zoopla.co.uk//for-sale/details/54147865?search_identifier=691dd6c574d8e7b247dace490616d560,"£650,000","144 Wapping High Street, London E1W",NA,A,2,1,1,2 bed flat for sale
5,https://www.zoopla.co.uk//for-sale/details/54147841?search_identifier=691dd6c574d8e7b247dace490616d560,"£500,000","Cowleaze Road, Kingston Upon Thames KT2",NA,A,2,1,1,2 bed flat for sale
6,https://www.zoopla.co.uk//for-sale/details/46315032?search_identifier=691dd6c574d8e7b247dace490616d560,"£305,000","Church Road, Crystal Palace, London, Greater London SE19",NA,A,1,1,1,1 bed flat for sale
7,https://www.zoopla.co.uk//for-sale/details/49203798?search_identifier=691dd6c574d8e7b247dace490616d560,"£295,000","Billet Lane, Hornchurch RM11",NA,A,2,1,1,2 bed flat for sale
8,https://www.zoopla.co.uk//for-sale/details/54147652?search_identifier=691dd6c574d8e7b247dace490616d560,"£425,000","Siddons Road, London SE23",NA,A,2,1,1,2 bed flat for sale
9,https://www.zoopla.co.uk//for-sale/details/54147638?search_identifier=691dd6c574d8e7b247dace490616d560,"£240,000","Hampton Road West, Hanworth, Feltham TW13",NA,A,2,1,1,2 bed flat for sale
10,https://www.zoopla.co.uk//for-sale/details/54147614?search_identifier=691dd6c574d8e7b247dace490616d560,"£3,695,000","Nottingham Place, London W1U",NA,A,3,2,NA,3 bed flat for sale
11,https://www.zoopla.co.uk//for-sale/details/54147574?search_identifier=691dd6c574d8e7b247dace490616d560,"£435,000","Streatham Hill, Streatham SW2",NA,A,3,1,1,3 bed maisonette for sale
12,https://www.zoopla.co.uk//for-sale/details/54147568?search_identifier=691dd6c574d8e7b247dace490616d560,"£665,000","Ingelow Road, London SW8",NA,A,2,1,1,2 bed flat for sale
13,https://www.zoopla.co.uk//for-sale/details/54147555?search_identifier=691dd6c574d8e7b247dace490616d560,"£350,000","Clifton Road, Greenford UB6",NA,A,2,1,1,2 bed maisonette for sale
14,https://www.zoopla.co.uk//new-homes/details/52367066?search_identifier=691dd6c574d8e7b247dace490616d560,"£520,000","""Apartment"" at Station Approach, Sydenham Road, London SE26",NA,N,3,NA,1,3 bed flat for sale
15,https://www.zoopla.co.uk//for-sale/details/54147464?search_identifier=691dd6c574d8e7b247dace490616d560,"£728,000","Palmer Road, London SW11",NA,A,1,1,1,1 bed flat for sale
16,https://www.zoopla.co.uk//for-sale/details/54147444?search_identifier=691dd6c574d8e7b247dace490616d560,"£692,000","Palmer Road, London SW11",NA,A,1,1,1,1 bed flat for sale
17,https://www.zoopla.co.uk//for-sale/details/54147423?search_identifier=691dd6c574d8e7b247dace490616d560,"£440,000","Argyll Road, Royal Arsenal, London SE18",NA,A,2,2,1,2 bed flat for sale
18,https://www.zoopla.co.uk//for-sale/details/52723616?search_identifier=691dd6c574d8e7b247dace490616d560,"£375,000","Alverton Street, London SE8",NA,A,3,1,1,3 bed maisonette for sale
19,https://www.zoopla.co.uk//new-homes/details/54147339?search_identifier=691dd6c574d8e7b247dace490616d560,"£715,000","Rectangular Building, City North, Finsbury Park, London N4",883 sq. ft*,N,2,2,1,2 bed flat for sale
20,https://www.zoopla.co.uk//for-sale/details/54147257?search_identifier=691dd6c574d8e7b247dace490616d560,"£230,000","Eastern Avenue, Ilford IG2",NA,A,1,1,1,1 bed flat for sale
21,https://www.zoopla.co.uk//for-sale/details/54146950?search_identifier=691dd6c574d8e7b247dace490616d560,"£225,000","Walton Road, Manor Park, London E12",NA,A,1,NA,NA,1 bed flat for sale
22,https://www.zoopla.co.uk//for-sale/details/49345585?search_identifier=691dd6c574d8e7b247dace490616d560,"£210,000","Magpie Close, Enfield EN1",NA,A,1,1,1,1 bed flat for sale
23,https://www.zoopla.co.uk//for-sale/details/54146680?search_identifier=691dd6c574d8e7b247dace490616d560,"£370,000","Drayton Bridge Road, London W7",NA,A,2,NA,NA,2 bed flat for sale
24,https://www.zoopla.co.uk//for-sale/details/54146666?search_identifier=691dd6c574d8e7b247dace490616d560,"£610,000","Flower Lane, Hartley Avenue, London NW7",NA,A,2,NA,NA,2 bed flat for sale
25,https://www.zoopla.co.uk//for-sale/details/54146642?search_identifier=160764fdd13693bcacea08599f42b4e4,"£525,000","Cumberland Road, Acton W3",NA,A,1,NA,NA,1 bed flat for sale
26,https://www.zoopla.co.uk//for-sale/details/52591826?search_identifier=160764fdd13693bcacea08599f42b4e4,"£495,000","Greencroft Gardens, South Hampstead NW6",NA,A,1,NA,NA,1 bed flat for sale
27,https://www.zoopla.co.uk//for-sale/details/54146614?search_identifier=160764fdd13693bcacea08599f42b4e4,"£425,000","Page Street, Mill Hill NW7",NA,A,2,NA,NA,2 bed flat for sale
28,https://www.zoopla.co.uk//for-sale/details/54146053?search_identifier=160764fdd13693bcacea08599f42b4e4,"£475,000","Azura Court, 48 Warton Road, London E15",658 sq. ft*,A,2,NA,NA,2 bed flat for sale
29,https://www.zoopla.co.uk//for-sale/details/54146052?search_identifier=160764fdd13693bcacea08599f42b4e4,"£400,000","Parkhurst Road, Holloway, London N7",NA,A,1,1,1,1 bed flat for sale
30,https://www.zoopla.co.uk//for-sale/details/54146041?search_identifier=160764fdd13693bcacea08599f42b4e4,"£550,000","Oaklands Road, Willesden Green, London NW2",NA,A,2,1,NA,2 bed flat for sale
31,https://www.zoopla.co.uk//for-sale/details/54146040?search_identifier=160764fdd13693bcacea08599f42b4e4,"£475,000","Sidmouth Parade, Brondesbury Park, London NW2",NA,A,2,1,1,2 bed flat for sale
32,https://www.zoopla.co.uk//for-sale/details/54145856?search_identifier=160764fdd13693bcacea08599f42b4e4,"£775,000","William Road, Regents Park, London NW1",NA,A,2,2,1,2 bed flat for sale
33,https://www.zoopla.co.uk//for-sale/details/44538928?search_identifier=160764fdd13693bcacea08599f42b4e4,"£300,000","Queen Marys House, 1 Holford Way, London SW15",NA,A,1,1,1,1 bed flat for sale
34,https://www.zoopla.co.uk//for-sale/details/54145809?search_identifier=160764fdd13693bcacea08599f42b4e4,"£260,000","Newhaven Road, London SE25",NA,A,2,1,1,2 bed flat for sale
35,https://www.zoopla.co.uk//for-sale/details/51625923?search_identifier=160764fdd13693bcacea08599f42b4e4,"£320,000","Royal Carriage Mews, London SE18",NA,A,1,1,1,1 bed flat for sale
36,https://www.zoopla.co.uk//for-sale/details/54145787?search_identifier=160764fdd13693bcacea08599f42b4e4,"£950,000","Cambridge Gardens, London W10",NA,A,2,2,1,2 bed flat for sale
37,https://www.zoopla.co.uk//for-sale/details/54145731?search_identifier=160764fdd13693bcacea08599f42b4e4,"£759,950","Kelvedon Close, Kingston Upon Thames KT2",NA,A,3,1,2,3 bed maisonette for sale
38,https://www.zoopla.co.uk//for-sale/details/52211245?search_identifier=160764fdd13693bcacea08599f42b4e4,"£325,000","Kingston Lane, Teddington TW11",NA,A,1,1,1,1 bed flat for sale
39,https://www.zoopla.co.uk//for-sale/details/54145695?search_identifier=160764fdd13693bcacea08599f42b4e4,"£439,950","Grove Park, Camberwell SE5",NA,A,1,1,NA,1 bed flat for sale
40,https://www.zoopla.co.uk//for-sale/details/54145678?search_identifier=160764fdd13693bcacea08599f42b4e4,"£270,000","Bramley Court, Welling, Kent DA16",NA,A,2,NA,NA,2 bed maisonette for sale
41,https://www.zoopla.co.uk//for-sale/details/54145675?search_identifier=160764fdd13693bcacea08599f42b4e4,"£225,000","Hornbeam Road, Hayes, Middlesex UB4",NA,A,1,NA,NA,1 bed flat for sale
42,https://www.zoopla.co.uk//for-sale/details/54145665?search_identifier=160764fdd13693bcacea08599f42b4e4,"£435,000","Victorian Grove, London N16",NA,A,2,NA,NA,2 bed flat for sale
43,https://www.zoopla.co.uk//for-sale/details/48518211?search_identifier=160764fdd13693bcacea08599f42b4e4,"£300,000","Swinburne Court, Basingdon Way, London SE5",NA,A,1,1,1,1 bed flat for sale
44,https://www.zoopla.co.uk//for-sale/details/44991148?search_identifier=160764fdd13693bcacea08599f42b4e4,"£1,100,000","Baker Street, London NW1",968 sq. ft*,A,2,1,1,2 bed flat for sale
45,https://www.zoopla.co.uk//for-sale/details/54145644?search_identifier=160764fdd13693bcacea08599f42b4e4,"£499,950","Rotherhithe Street, London SE16",NA,A,2,1,1,2 bed flat for sale
46,https://www.zoopla.co.uk//for-sale/details/54145626?search_identifier=160764fdd13693bcacea08599f42b4e4,"£350,000","Coppermill Heights, Tottenham N17",NA,A,1,1,1,1 bed flat for sale
47,https://www.zoopla.co.uk//for-sale/details/54145598?search_identifier=160764fdd13693bcacea08599f42b4e4,"£254,950","Minter Road, Barking IG11",NA,A,1,1,1,1 bed flat for sale
48,https://www.zoopla.co.uk//for-sale/details/54145533?search_identifier=160764fdd13693bcacea08599f42b4e4,"£360,000","Woodmill Road, London E5",NA,A,2,NA,NA,2 bed flat for sale
49,https://www.zoopla.co.uk//for-sale/details/54145490?search_identifier=160764fdd13693bcacea08599f42b4e4,"£899,950","Millbank, Westminster, London SW1P",NA,A,2,NA,NA,2 bed flat for sale
50,https://www.zoopla.co.uk//for-sale/details/54145477?search_identifier=4d28be7a85bf25bc5167b3f429892f24,"£695,000","Belville House, 2 John Donne Way, Greenwich, London SE10",NA,A,3,NA,NA,3 bed flat for sale
51,https://www.zoopla.co.uk//for-sale/details/48957826?search_identifier=4d28be7a85bf25bc5167b3f429892f24,"£850,000","Oxford Road, North Maide Vale NW6",NA,A,3,NA,NA,3 bed flat for sale
52,https://www.zoopla.co.uk//new-homes/details/52383675?search_identifier=4d28be7a85bf25bc5167b3f429892f24,"£400,000","High Street, Croydon CR0",767 sq. ft*,N,2,NA,NA,2 bed flat for sale
53,https://www.zoopla.co.uk//for-sale/details/54145386?search_identifier=4d28be7a85bf25bc5167b3f429892f24,"£380,000","16 Royal Engineers Way, Mill Hill NW7",NA,A,1,1,1,1 bed flat for sale
54,https://www.zoopla.co.uk//for-sale/details/54145381?search_identifier=4d28be7a85bf25bc5167b3f429892f24,"£1,200,000","St. Helens Gardens, London W10",NA,A,3,NA,NA,3 bed flat for sale
55,https://www.zoopla.co.uk//new-homes/details/54145146?search_identifier=4d28be7a85bf25bc5167b3f429892f24,"£530,000","Keswick Heights Penthouses, Putney SW15",NA,N,1,1,1,1 bed flat for sale
56,https://www.zoopla.co.uk//for-sale/details/54145143?search_identifier=4d28be7a85bf25bc5167b3f429892f24,"£575,000","Copperlight Apartments, Wandsworth SW18",NA,A,2,2,1,2 bed flat for sale
57,https://www.zoopla.co.uk//for-sale/details/54145127?search_identifier=4d28be7a85bf25bc5167b3f429892f24,"£275,000","Reginald Court, 64 Albemarle Road, Beckenham BR3",50 sq. m*,A,1,1,1,1 bed flat for sale
58,https://www.zoopla.co.uk//for-sale/details/54145128?search_identifier=4d28be7a85bf25bc5167b3f429892f24,"£375,000","Brackens, 4 Brackley Road, Beckenham BR3",66 sq. m*,A,2,2,1,2 bed flat for sale
59,https://www.zoopla.co.uk//for-sale/details/54145109?search_identifier=4d28be7a85bf25bc5167b3f429892f24,"£265,000","Tooting High Street, London SW17",NA,A,1,1,1,1 bed flat for sale
60,https://www.zoopla.co.uk//for-sale/details/54145049?search_identifier=4d28be7a85bf25bc5167b3f429892f24,"£975,000","11 Sheldon Square, Paddington W2",NA,A,2,NA,1,2 bed flat for sale
61,https://www.zoopla.co.uk//for-sale/details/54145036?search_identifier=4d28be7a85bf25bc5167b3f429892f24,"£500,000","Christchurch Road, London SW2",NA,A,2,1,1,2 bed flat for sale
62,https://www.zoopla.co.uk//for-sale/details/54144925?search_identifier=4d28be7a85bf25bc5167b3f429892f24,"£3,000,000","Wapping High Street, London E1W",NA,A,3,2,2,3 bed flat for sale
63,https://www.zoopla.co.uk//for-sale/details/54144833?search_identifier=4d28be7a85bf25bc5167b3f429892f24,"£1,590,000","Manor Apartments, 40-42 Abbey Road NW8",NA,A,3,3,1,3 bed flat for sale
64,https://www.zoopla.co.uk//for-sale/details/54144835?search_identifier=4d28be7a85bf25bc5167b3f429892f24,"£1,880,000","Cecil Grove, London NW8",NA,A,2,2,1,2 bed flat for sale
65,https://www.zoopla.co.uk//for-sale/details/54144826?search_identifier=4d28be7a85bf25bc5167b3f429892f24,"£385,000","Barrier Point Road, London E16",NA,A,1,1,1,1 bed flat for sale
66,https://www.zoopla.co.uk//new-homes/details/54144830?search_identifier=4d28be7a85bf25bc5167b3f429892f24,"£2,250,000","Pavilion Court, 15 Gatliff Road, London SW1W",NA,N,2,2,1,2 bed flat for sale
67,https://www.zoopla.co.uk//for-sale/details/54144810?search_identifier=4d28be7a85bf25bc5167b3f429892f24,"£825,000","Fiftyseveneast, Kingsland High Street, Dalston E8",NA,A,3,2,1,3 bed flat for sale
68,https://www.zoopla.co.uk//new-homes/details/54144796?search_identifier=4d28be7a85bf25bc5167b3f429892f24,"£820,000","Garrett Mansions, West End Gate, London W2",NA,N,1,1,1,1 bed flat for sale
69,https://www.zoopla.co.uk//for-sale/details/54144795?search_identifier=4d28be7a85bf25bc5167b3f429892f24,"£515,000","Kilner House, Clayton Street, Kennington, London SE11",NA,A,2,1,1,2 bed flat for sale
70,https://www.zoopla.co.uk//for-sale/details/54144739?search_identifier=4d28be7a85bf25bc5167b3f429892f24,"£479,950","Beckenham Road, Beckenham, Kent BR2",NA,A,2,2,1,2 bed flat for sale
71,https://www.zoopla.co.uk//for-sale/details/54144681?search_identifier=4d28be7a85bf25bc5167b3f429892f24,"£409,950","Claydon House, Holders Hill Road, Hendon, London NW4",NA,A,2,1,1,2 bed flat for sale
72,https://www.zoopla.co.uk//for-sale/details/54144661?search_identifier=4d28be7a85bf25bc5167b3f429892f24,"£290,000","Armoury Road, London SE8",NA,A,1,1,1,1 bed flat for sale
73,https://www.zoopla.co.uk//for-sale/details/54144662?search_identifier=4d28be7a85bf25bc5167b3f429892f24,"£525,000","All Saints Road, Acton W3",NA,A,2,1,1,2 bed flat for sale
74,https://www.zoopla.co.uk//for-sale/details/54144631?search_identifier=4d28be7a85bf25bc5167b3f429892f24,"£360,000","Northumberland Gardens, Isleworth TW7",NA,A,2,1,1,2 bed maisonette for sale
75,https://www.zoopla.co.uk//for-sale/details/52155197?search_identifier=182823df387c5047af45fed14aa1f73c,"£3,250,000","Roland Gardens, South Kensington, London SW7",NA,A,4,3,2,4 bed flat for sale
76,https://www.zoopla.co.uk//for-sale/details/54144613?search_identifier=182823df387c5047af45fed14aa1f73c,"£1,100,000","Anchor House, Smugglers Way, Wandsworth, London SW18",NA,A,3,2,1,3 bed flat for sale
77,https://www.zoopla.co.uk//for-sale/details/54144603?search_identifier=182823df387c5047af45fed14aa1f73c,"£350,000","Lordship Lane, East Dulwich, London SE22",NA,A,1,1,1,1 bed flat for sale
78,https://www.zoopla.co.uk//for-sale/details/54144586?search_identifier=182823df387c5047af45fed14aa1f73c,"£550,000","Dragmore Street, London SW4",NA,A,2,1,1,2 bed flat for sale
79,https://www.zoopla.co.uk//for-sale/details/54144537?search_identifier=182823df387c5047af45fed14aa1f73c,"£575,000","Maud Street, London, Canning Town. E16",NA,A,2,2,1,2 bed maisonette for sale
80,https://www.zoopla.co.uk//for-sale/details/51514545?search_identifier=182823df387c5047af45fed14aa1f73c,"£425,000","Adana Building, Conington Road, Lewisham, London SE13",NA,A,2,2,1,2 bed flat for sale
81,https://www.zoopla.co.uk//for-sale/details/54144510?search_identifier=182823df387c5047af45fed14aa1f73c,"£750,000","Whitecross Street, London EC1Y",NA,A,2,2,1,2 bed flat for sale
82,https://www.zoopla.co.uk//new-homes/details/54144495?search_identifier=182823df387c5047af45fed14aa1f73c,"£415,000","The Place, 109 Station Road, New Southgate, London N11",NA,N,2,NA,NA,2 bed flat for sale
83,https://www.zoopla.co.uk//new-homes/details/54144496?search_identifier=182823df387c5047af45fed14aa1f73c,"£415,000","The Place, 109 Station Road, New Southgate, London N11",NA,N,2,NA,NA,2 bed flat for sale
84,https://www.zoopla.co.uk//for-sale/details/54144466?search_identifier=182823df387c5047af45fed14aa1f73c,"£980,000",7 Pearson Square London W1T,NA,A,1,NA,NA,1 bed flat for sale
85,https://www.zoopla.co.uk//for-sale/details/54144440?search_identifier=182823df387c5047af45fed14aa1f73c,"£1,350,000","Vicarage Gate, London W8",NA,A,2,2,1,2 bed flat for sale
86,https://www.zoopla.co.uk//for-sale/details/14433759?search_identifier=182823df387c5047af45fed14aa1f73c,"£435,000","Croydon Road, Anerley, London SE20",NA,A,3,NA,NA,3 bed flat for sale
87,https://www.zoopla.co.uk//for-sale/details/54144395?search_identifier=182823df387c5047af45fed14aa1f73c,"£350,000","Fairfield Road, West Drayton, Middlesex UB7",NA,A,3,NA,NA,3 bed flat for sale
88,https://www.zoopla.co.uk//for-sale/details/54144346?search_identifier=182823df387c5047af45fed14aa1f73c,"£385,000","Bodiam Court, Lakeside Drive, Park Royal, London NW10",NA,A,1,1,1,1 bed flat for sale
89,https://www.zoopla.co.uk//for-sale/details/54144333?search_identifier=182823df387c5047af45fed14aa1f73c,"£285,000","The Lawns, Upper Norwood, London SE19",NA,A,2,NA,NA,2 bed flat for sale
90,https://www.zoopla.co.uk//for-sale/details/54144285?search_identifier=182823df387c5047af45fed14aa1f73c,"£285,000","Lavender Road, West Ewell, Epsom KT19",NA,A,2,NA,NA,2 bed maisonette for sale
91,https://www.zoopla.co.uk//for-sale/details/54144261?search_identifier=182823df387c5047af45fed14aa1f73c,"£175,000","Main Road, Sidcup, Kent DA14",NA,A,2,1,1,2 bed flat for sale
92,https://www.zoopla.co.uk//new-homes/details/42654742?search_identifier=182823df387c5047af45fed14aa1f73c,"£1,700,000","St Josephs Gate, Mill Hill NW7",NA,N,3,NA,NA,3 bed flat for sale
93,https://www.zoopla.co.uk//for-sale/details/50653939?search_identifier=182823df387c5047af45fed14aa1f73c,"£555,000","Marion Road, Mill Hill NW7",NA,A,3,NA,NA,3 bed maisonette for sale
94,https://www.zoopla.co.uk//for-sale/details/54144236?search_identifier=182823df387c5047af45fed14aa1f73c,"£350,000","The Avenue, Wembley HA9",NA,A,2,NA,NA,2 bed flat for sale
95,https://www.zoopla.co.uk//for-sale/details/54144225?search_identifier=182823df387c5047af45fed14aa1f73c,"£235,000","Harvey Court, Yunus Khan Close, London E17",NA,A,NA,NA,NA,Studio for sale
96,https://www.zoopla.co.uk//for-sale/details/54144209?search_identifier=182823df387c5047af45fed14aa1f73c,"£375,000","Bowater Close, Brixton SW2",NA,A,1,NA,NA,1 bed flat for sale
97,https://www.zoopla.co.uk//for-sale/details/54144168?search_identifier=182823df387c5047af45fed14aa1f73c,"£450,000","Vincent Street, Westminster, London SW1P",NA,A,1,1,NA,1 bed flat for sale
98,https://www.zoopla.co.uk//for-sale/details/54144169?search_identifier=182823df387c5047af45fed14aa1f73c,"£850,000","Elverton Street, Westminster, London SW1P",NA,A,2,1,1,2 bed flat for sale
99,https://www.zoopla.co.uk//for-sale/details/54144166?search_identifier=182823df387c5047af45fed14aa1f73c,"£1,350,000","Walcott Street, Westminster, London SW1P",NA,A,2,1,1,2 bed flat for sale
100,https://www.zoopla.co.uk//for-sale/details/54144159?search_identifier=e1daa0a29818576ec7bde819b6d86fc4,"£375,000","Roach Road, London E3",NA,A,1,NA,NA,1 bed flat for sale
101,https://www.zoopla.co.uk//for-sale/details/54144160?search_identifier=e1daa0a29818576ec7bde819b6d86fc4,"£475,000","Cherry Garden Street, London SE16",NA,A,3,NA,1,3 bed maisonette for sale
102,https://www.zoopla.co.uk//for-sale/details/54144161?search_identifier=e1daa0a29818576ec7bde819b6d86fc4,"£395,000","Woolstaplers Way, London SE16",NA,A,2,NA,1,2 bed maisonette for sale
103,https://www.zoopla.co.uk//for-sale/details/54144148?search_identifier=e1daa0a29818576ec7bde819b6d86fc4,"£350,000","Germander Way, West Ham, London E15",NA,A,3,1,1,3 bed flat for sale
104,https://www.zoopla.co.uk//for-sale/details/54144143?search_identifier=e1daa0a29818576ec7bde819b6d86fc4,"£695,000","Printers Road, Stockwell, London SW9",NA,A,2,1,1,2 bed flat for sale
105,https://www.zoopla.co.uk//for-sale/details/54144115?search_identifier=e1daa0a29818576ec7bde819b6d86fc4,"£265,000","Balfour Road, Hounslow TW3",NA,A,NA,1,NA,Studio for sale
106,https://www.zoopla.co.uk//for-sale/details/54144114?search_identifier=e1daa0a29818576ec7bde819b6d86fc4,"£480,000","Leamore Court, Bethnal Green, London E2",NA,A,2,2,1,2 bed flat for sale
107,https://www.zoopla.co.uk//for-sale/details/54144104?search_identifier=e1daa0a29818576ec7bde819b6d86fc4,"£3,250,000","Roland Gardens, South Kensington, London SW7",NA,A,4,3,1,4 bed maisonette for sale
108,https://www.zoopla.co.uk//for-sale/details/54144088?search_identifier=e1daa0a29818576ec7bde819b6d86fc4,"£339,950","3 Draymans Way, Isleworth, Middlesex TW7",NA,A,2,NA,NA,2 bed flat for sale
109,https://www.zoopla.co.uk//new-homes/details/54144063?search_identifier=e1daa0a29818576ec7bde819b6d86fc4,"£612,500","Jigsaw, West Ealing W13",838 sq. ft*,N,2,2,1,2 bed flat for sale
110,https://www.zoopla.co.uk//for-sale/details/54144067?search_identifier=e1daa0a29818576ec7bde819b6d86fc4,"£850,000","Queenshurst Square, Kingston, Kingston Upon Thames KT2",NA,A,3,2,1,3 bed flat for sale
111,https://www.zoopla.co.uk//for-sale/details/54144036?search_identifier=e1daa0a29818576ec7bde819b6d86fc4,"£550,000","Hainault Road, Upper Leytonstone, London E11",NA,A,4,2,1,4 bed flat for sale
112,https://www.zoopla.co.uk//for-sale/details/53428640?search_identifier=e1daa0a29818576ec7bde819b6d86fc4,"£1,175,000","Stevenage Road, Bishop's Park, London SW6",NA,A,3,2,1,3 bed flat for sale
113,https://www.zoopla.co.uk//for-sale/details/54144022?search_identifier=e1daa0a29818576ec7bde819b6d86fc4,"£260,000","Felixstowe Court, Royal Docks, London E16",NA,A,1,1,1,1 bed flat for sale
114,https://www.zoopla.co.uk//for-sale/details/54144014?search_identifier=e1daa0a29818576ec7bde819b6d86fc4,"£500,000","Park Avenue, London N22",NA,A,2,NA,NA,2 bed flat for sale
115,https://www.zoopla.co.uk//for-sale/details/54144010?search_identifier=e1daa0a29818576ec7bde819b6d86fc4,"£105,000","Morrish Road, London SW2",NA,A,2,NA,NA,2 bed flat for sale
116,https://www.zoopla.co.uk//new-homes/details/54144000?search_identifier=e1daa0a29818576ec7bde819b6d86fc4,"£850,000","10 Park Drive, Canary Wharf E14",NA,N,2,2,1,2 bed flat for sale
117,https://www.zoopla.co.uk//for-sale/details/51274253?search_identifier=e1daa0a29818576ec7bde819b6d86fc4,"£300,000","Whipps Cross Road, London E11",NA,A,1,1,1,1 bed flat for sale
118,https://www.zoopla.co.uk//new-homes/details/54143989?search_identifier=e1daa0a29818576ec7bde819b6d86fc4,"£430,000","Jigsaw, West Ealing W13",539 sq. ft*,N,1,1,1,1 bed flat for sale
119,https://www.zoopla.co.uk//for-sale/details/54143982?search_identifier=e1daa0a29818576ec7bde819b6d86fc4,"£425,000","Lansdowne Road, Croydon CR0",NA,A,2,2,1,2 bed flat for sale
120,https://www.zoopla.co.uk//for-sale/details/54143974?search_identifier=e1daa0a29818576ec7bde819b6d86fc4,"£599,000","Chalton Street, Euston, London NW1",NA,A,2,1,NA,2 bed flat for sale
121,https://www.zoopla.co.uk//new-homes/details/54143950?search_identifier=e1daa0a29818576ec7bde819b6d86fc4,"£599,950","Jigsaw, West Ealing W13",843 sq. ft*,N,2,2,1,2 bed flat for sale
122,https://www.zoopla.co.uk//new-homes/details/54143948?search_identifier=e1daa0a29818576ec7bde819b6d86fc4,"£216,000","Seven Sisters Road, London N7",NA,N,3,NA,NA,3 bed flat for sale
123,https://www.zoopla.co.uk//for-sale/details/54143912?search_identifier=e1daa0a29818576ec7bde819b6d86fc4,"£325,000","Loch Crescent, Edgware HA8",NA,A,1,1,1,1 bed flat for sale
124,https://www.zoopla.co.uk//for-sale/details/54143760?search_identifier=e1daa0a29818576ec7bde819b6d86fc4,"£365,000","Wandle Road, Morden SM4",NA,A,2,1,1,2 bed flat for sale
125,https://www.zoopla.co.uk//for-sale/details/54143760?search_identifier=0494771a50ff3945a788059c68c4643b,"£365,000","Wandle Road, Morden SM4",NA,A,2,1,1,2 bed flat for sale
126,https://www.zoopla.co.uk//for-sale/details/54143724?search_identifier=0494771a50ff3945a788059c68c4643b,"£700,000","Eaststand Apartments, Highbury Stadium Square, London N5",NA,A,2,2,1,2 bed flat for sale
127,https://www.zoopla.co.uk//new-homes/details/54143707?search_identifier=0494771a50ff3945a788059c68c4643b,"£650,000","Verdo, Kew TW8",833 sq. ft*,N,2,2,1,2 bed flat for sale
128,https://www.zoopla.co.uk//new-homes/details/54143702?search_identifier=0494771a50ff3945a788059c68c4643b,"£615,000","Verdo, Kew TW8",761 sq. ft*,N,2,2,1,2 bed flat for sale
129,https://www.zoopla.co.uk//for-sale/details/54143682?search_identifier=0494771a50ff3945a788059c68c4643b,"£350,000","71A Drayton Park, Islington N5",NA,A,NA,1,1,Studio for sale
130,https://www.zoopla.co.uk//for-sale/details/54143673?search_identifier=0494771a50ff3945a788059c68c4643b,"£515,000","Aylmer Road, London W12",NA,A,3,1,2,3 bed maisonette for sale
131,https://www.zoopla.co.uk//for-sale/details/54143598?search_identifier=0494771a50ff3945a788059c68c4643b,"£1,350,000","Pembridge Villas, London W11",NA,A,3,1,1,3 bed flat for sale
132,https://www.zoopla.co.uk//for-sale/details/54143541?search_identifier=0494771a50ff3945a788059c68c4643b,"£495,000","Wilds Rents, London SE1",NA,A,1,1,1,1 bed flat for sale
133,https://www.zoopla.co.uk//for-sale/details/54143544?search_identifier=0494771a50ff3945a788059c68c4643b,"£699,950","Centre Heights, 137 Finchley Road, Swiss Cottage NW3",NA,A,2,1,1,2 bed flat for sale
134,https://www.zoopla.co.uk//for-sale/details/54142650?search_identifier=0494771a50ff3945a788059c68c4643b,"£350,000","Lewisham Road, Lewisham, London SE13",NA,A,3,1,1,3 bed flat for sale
135,https://www.zoopla.co.uk//for-sale/details/54142630?search_identifier=0494771a50ff3945a788059c68c4643b,"£260,000","Dagnall Street, London SW11",NA,A,1,1,1,1 bed property for sale
136,https://www.zoopla.co.uk//new-homes/details/54142493?search_identifier=0494771a50ff3945a788059c68c4643b,"£360,070","Queen's Square, Croydon CR0",571 sq. ft*,N,NA,1,1,Studio for sale
137,https://www.zoopla.co.uk//new-homes/details/54142346?search_identifier=0494771a50ff3945a788059c68c4643b,"£400,120","Queen's Square, Croydon CR0",646 sq. ft*,N,1,1,1,1 bed flat for sale
138,https://www.zoopla.co.uk//new-homes/details/54142348?search_identifier=0494771a50ff3945a788059c68c4643b,"£399,950","Villiers Point, Kingston Upon Thames KT1",542 sq. ft*,N,1,1,1,1 bed flat for sale
139,https://www.zoopla.co.uk//new-homes/details/54142340?search_identifier=0494771a50ff3945a788059c68c4643b,"£511,440","Queen's Square, Croydon CR0",870 sq. ft*,N,2,2,1,2 bed flat for sale
